num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,59,6.594,8.948,0
,10.0,,,73,6.668,10.948,0
,10.0,,,63,6.801,9.263,0
,10.0,,,52,6.859,7.582,0
4,10.0,40.0,2,,,,
,10.0,,,180,18.807,9.571,0
,10.0,,,199,18.862,10.551,0
,10.0,,,187,18.927,9.88,0
,10.0,,,195,19.026,10.249,0
4,10.0,40.0,3,,,,
,10.0,,,209,18.805,11.114,0
,10.0,,,185,18.815,9.832,0
,10.0,,,202,18.82,10.733,0
,10.0,,,193,18.866,10.23,0
4,10.0,40.0,4,,,,
,10.0,,,507,48.093,10.542,0
,10.0,,,431,48.126,8.956,0
,10.0,,,490,48.164,10.174,0
4,10.0,40.0,3,,,,
,10.0,,,462,49.628,9.309,6
,10.0,,,445,43.201,10.301,0
,10.0,,,426,43.251,9.85,0
,10.0,,,432,43.266,9.985,0
,10.0,,,420,43.312,9.697,0
